Date,japan_2yr_yield,us_2yr_yield
2018-03-15,-0.145,2.287
2018-03-16,-0.149,2.293
2018-03-19,-0.153,2.31
2018-03-20,-0.157,2.347
2018-03-21,,2.307
2018-03-22,-0.162,2.281
2018-03-23,-0.16,2.256
2018-03-26,-0.157,2.273
2018-03-27,-0.156,2.266
2018-03-28,-0.156,2.285
2018-03-29,-0.145,2.268
2018-03-30,-0.138,
2018-04-02,-0.138,2.248
2018-04-03,-0.143,2.279
2018-04-04,-0.138,2.293
2018-04-05,-0.138,2.305
2018-04-06,-0.145,2.268
2018-04-09,-0.147,2.279
2018-04-10,-0.158,2.309
2018-04-11,-0.158,2.309
2018-04-12,-0.157,2.349
2018-04-13,-0.158,2.359
2018-04-16,-0.153,2.379
2018-04-17,-0.152,2.396
2018-04-18,-0.152,2.43
2018-04-19,-0.143,2.43
2018-04-20,-0.133,2.459
2018-04-23,-0.131,2.478
2018-04-24,-0.141,2.476
2018-04-25,-0.137,2.489
2018-04-26,-0.135,2.483
2018-04-27,-0.14,2.485
2018-04-30,,2.49
2018-05-01,-0.144,2.505
2018-05-02,-0.138,2.489
2018-05-03,,2.478
2018-05-04,,2.499
2018-05-07,-0.14,2.499
2018-05-08,-0.134,2.511
2018-05-09,-0.134,2.532
2018-05-10,-0.139,2.532
2018-05-11,-0.139,2.538
2018-05-14,-0.138,2.55
2018-05-15,-0.135,2.576
2018-05-16,-0.14,2.587
2018-05-17,-0.139,2.567
2018-05-18,-0.14,2.549
2018-05-21,-0.14,2.568
2018-05-22,-0.143,2.569
2018-05-23,-0.145,2.53
2018-05-24,-0.143,2.51
2018-05-25,-0.144,2.478
2018-05-28,-0.143,
2018-05-29,-0.15,2.321
2018-05-30,-0.147,2.413
2018-05-31,-0.147,2.429
2018-06-01,-0.142,2.473
2018-06-04,-0.139,2.518
2018-06-05,-0.132,2.494
2018-06-06,-0.133,2.518
2018-06-07,-0.132,2.49
2018-06-08,-0.13,2.5
2018-06-11,-0.133,2.522
2018-06-12,-0.131,2.54
2018-06-13,-0.135,2.569
2018-06-14,-0.138,2.564
2018-06-15,-0.14,2.548
2018-06-18,-0.139,2.551
2018-06-19,-0.139,2.546
2018-06-20,-0.139,2.567
2018-06-21,-0.139,2.539
2018-06-22,-0.139,2.543
2018-06-25,-0.139,2.534
2018-06-26,-0.138,2.535
2018-06-27,-0.134,2.505
2018-06-28,-0.134,2.512
2018-06-29,-0.128,2.53
2018-07-02,-0.132,2.551
2018-07-03,-0.131,2.526
2018-07-04,-0.131,
2018-07-05,-0.131,2.552
2018-07-06,-0.134,2.539
2018-07-09,-0.134,2.56
2018-07-10,-0.13,2.571
2018-07-11,-0.134,2.58
2018-07-12,-0.135,2.588
2018-07-13,-0.135,2.58
2018-07-16,,2.598
2018-07-17,-0.134,2.617
2018-07-18,-0.129,2.61
2018-07-19,-0.135,2.592
2018-07-20,-0.13,2.594
2018-07-23,-0.108,2.631
2018-07-24,-0.127,2.635
2018-07-25,-0.129,2.671
2018-07-26,-0.122,2.684
2018-07-27,-0.118,2.671
2018-07-30,-0.12,2.663
2018-07-31,-0.114,2.671
2018-08-01,-0.098,2.68
2018-08-02,-0.106,2.664
2018-08-03,-0.12,2.644
2018-08-06,-0.113,2.647
2018-08-07,-0.112,2.672
2018-08-08,-0.111,2.67
2018-08-09,-0.115,2.647
2018-08-10,-0.121,2.606
2018-08-13,-0.119,2.614
2018-08-14,-0.119,2.639
2018-08-15,-0.119,2.61
2018-08-16,-0.125,2.618
2018-08-17,-0.134,2.607
2018-08-20,-0.13,2.586
2018-08-21,-0.129,2.598
2018-08-22,-0.124,2.593
2018-08-23,-0.124,2.618
2018-08-24,-0.121,2.621
2018-08-27,-0.118,2.643
2018-08-28,-0.119,2.667
2018-08-29,-0.119,2.677
2018-08-30,-0.116,2.651
2018-08-31,-0.12,2.628
2018-09-03,-0.114,
2018-09-04,-0.118,2.655
2018-09-05,-0.12,2.652
2018-09-06,-0.119,2.635
2018-09-07,-0.11,2.705
2018-09-10,-0.112,2.713
2018-09-11,-0.112,2.746
2018-09-12,-0.112,2.75
2018-09-13,-0.112,2.759
2018-09-14,-0.111,2.78
2018-09-17,,2.779
2018-09-18,-0.111,2.801
2018-09-19,-0.108,2.793
2018-09-20,-0.108,2.806
2018-09-21,-0.113,2.802
2018-09-24,,2.819
2018-09-25,-0.107,2.841
2018-09-26,-0.114,2.817
2018-09-27,-0.12,2.829
2018-09-28,-0.12,2.821
2018-10-01,-0.118,2.821
2018-10-02,-0.118,2.813
2018-10-03,-0.12,2.874
2018-10-04,-0.114,2.87
2018-10-05,-0.124,2.887
2018-10-09,-0.12,2.887
2018-10-10,-0.121,2.844
2018-10-11,-0.122,2.85
2018-10-12,-0.118,2.855
2018-10-15,-0.121,2.857
2018-10-16,-0.118,2.868
2018-10-17,-0.12,2.89
2018-10-18,-0.12,2.877
2018-10-19,-0.12,2.906
2018-10-22,-0.118,2.91
2018-10-23,-0.118,2.881
2018-10-24,-0.119,2.833
2018-10-25,-0.126,2.849
2018-10-26,-0.124,2.808
2018-10-29,-0.126,2.818
2018-10-30,-0.128,2.853
2018-10-31,-0.128,2.869
2018-11-01,-0.128,2.846
2018-11-02,-0.132,2.905
2018-11-05,-0.133,2.91
2018-11-06,-0.131,2.93
2018-11-07,-0.131,2.959
2018-11-08,-0.138,2.967
2018-11-09,-0.14,2.926
2018-11-12,-0.142,
2018-11-13,-0.143,2.893
2018-11-14,-0.144,2.868
2018-11-15,-0.141,2.856
2018-11-16,-0.145,2.802
2018-11-19,-0.149,2.79
2018-11-20,-0.145,2.805
2018-11-21,-0.147,2.815
2018-11-22,-0.144,
2018-11-23,,2.811
2018-11-26,-0.146,2.832
2018-11-27,-0.144,2.834
2018-11-28,-0.139,2.81
2018-11-29,-0.145,2.81
2018-11-30,-0.133,2.787
2018-12-03,-0.135,2.822
2018-12-04,-0.134,2.796
2018-12-05,-0.143,2.796
2018-12-06,-0.143,2.761
2018-12-07,-0.146,2.712
2018-12-10,-0.151,2.73
2018-12-11,-0.145,2.765
2018-12-12,-0.143,2.773
2018-12-13,-0.149,2.763
2018-12-14,-0.159,2.734
2018-12-17,-0.157,2.694
2018-12-18,-0.16,2.645
2018-12-19,-0.155,2.647
2018-12-20,-0.149,2.672
2018-12-21,-0.144,2.641
2018-12-24,,2.564
2018-12-25,-0.151,
2018-12-26,-0.132,2.617
2018-12-27,-0.128,2.564
2018-12-28,-0.147,2.518
2018-12-31,,2.49
2019-01-02,,2.47
2019-01-03,,2.38
2019-01-04,-0.184,2.495
2019-01-07,-0.17,2.543
2019-01-08,-0.141,2.588
2019-01-09,-0.144,2.554
2019-01-10,-0.154,2.577
2019-01-11,-0.154,2.543
2019-01-14,,2.537
2019-01-15,-0.156,2.537
2019-01-16,-0.164,2.543
2019-01-17,-0.173,2.565
2019-01-18,-0.17,2.616
2019-01-21,-0.172,
2019-01-22,-0.173,2.588
2019-01-23,-0.169,2.585
2019-01-24,-0.164,2.565
2019-01-25,-0.172,2.607
2019-01-28,-0.167,2.591
2019-01-29,-0.16,2.574
2019-01-30,-0.163,2.509
2019-01-31,-0.169,2.459
2019-02-01,-0.178,2.505
2019-02-04,-0.175,2.537
2019-02-05,-0.17,2.524
2019-02-06,-0.163,2.526
2019-02-07,-0.162,2.482
2019-02-08,-0.169,2.467
2019-02-11,,2.487
2019-02-12,-0.167,2.507
2019-02-13,-0.166,2.533
2019-02-14,-0.173,2.497
2019-02-15,-0.174,2.517
2019-02-18,-0.177,
2019-02-19,-0.182,2.489
2019-02-20,-0.182,2.499
2019-02-21,-0.186,2.53
2019-02-22,-0.179,2.496
2019-02-25,-0.176,2.507
2019-02-26,-0.168,2.483
2019-02-27,-0.166,2.499
2019-02-28,-0.158,2.515
2019-03-01,-0.148,2.555
2019-03-04,-0.147,2.541
2019-03-05,-0.142,2.547
2019-03-06,-0.147,2.517
2019-03-07,-0.147,2.474
2019-03-08,-0.151,2.464
2019-03-11,-0.152,2.476
2019-03-12,-0.155,2.454
2019-03-13,-0.16,2.468
2019-03-14,-0.167,2.464
2019-03-15,-0.161,2.439
2019-03-18,-0.16,2.453
2019-03-19,-0.167,2.471
2019-03-20,-0.164,2.398
2019-03-21,,2.409
2019-03-22,-0.179,2.319
2019-03-25,-0.187,2.244
2019-03-26,-0.172,2.267
2019-03-27,-0.173,2.202
2019-03-28,-0.179,2.237
2019-03-29,-0.18,2.263
2019-04-01,-0.176,2.334
2019-04-02,-0.162,2.303
2019-04-03,-0.16,2.338
2019-04-04,-0.16,2.338
2019-04-05,-0.157,2.341
2019-04-08,-0.162,2.363
2019-04-09,-0.167,2.351
2019-04-10,-0.17,2.322
2019-04-11,-0.168,2.355
2019-04-12,-0.169,2.393
2019-04-15,-0.163,2.393
2019-04-16,-0.156,2.413
2019-04-17,-0.15,2.401
2019-04-18,-0.16,2.381
2019-04-19,-0.157,
2019-04-22,-0.152,2.388
2019-04-23,-0.155,2.365
2019-04-24,-0.152,2.319
2019-04-25,-0.153,2.333
2019-04-26,-0.155,2.283
2019-04-29,,2.293
2019-04-30,,2.267
2019-05-01,,2.305
2019-05-02,,2.346
2019-05-03,,2.334
2019-05-06,,2.292
2019-05-07,-0.158,2.286
2019-05-08,-0.16,2.298
2019-05-09,-0.162,2.26
2019-05-10,-0.163,2.268
2019-05-13,-0.163,2.189
2019-05-14,-0.163,2.199
2019-05-15,-0.163,2.161
2019-05-16,-0.164,2.193
2019-05-17,-0.164,2.2
2019-05-20,-0.16,2.222
2019-05-21,-0.159,2.256
2019-05-22,-0.156,2.224
2019-05-23,-0.157,2.148
2019-05-24,-0.16,2.165
2019-05-27,-0.16,
2019-05-28,-0.165,2.127
2019-05-29,-0.176,2.11
2019-05-30,-0.169,2.062
2019-05-31,-0.178,1.924
2019-06-03,-0.182,1.834
2019-06-04,-0.193,1.885
2019-06-05,-0.223,1.858
2019-06-06,-0.209,1.88
2019-06-07,-0.202,1.851
2019-06-10,-0.201,1.905
2019-06-11,-0.194,1.931
2019-06-12,-0.198,1.88
2019-06-13,-0.203,1.838
2019-06-14,-0.208,1.843
2019-06-17,-0.199,1.872
2019-06-18,-0.204,1.866
2019-06-19,-0.218,1.738
2019-06-20,-0.239,1.781
2019-06-21,-0.236,1.77
2019-06-24,-0.235,1.733
2019-06-25,-0.233,1.734
2019-06-26,-0.219,1.771
2019-06-27,-0.214,1.747
2019-06-28,-0.224,1.756
2019-07-01,-0.226,1.788
2019-07-02,-0.219,1.763
2019-07-03,-0.223,1.762
2019-07-04,-0.222,
2019-07-05,-0.217,1.862
2019-07-08,-0.208,1.891
2019-07-09,-0.2,1.909
2019-07-10,-0.184,1.829
2019-07-11,-0.197,1.865
2019-07-12,-0.186,1.848
2019-07-15,,1.831
2019-07-16,-0.189,1.851
2019-07-17,-0.191,1.813
2019-07-18,-0.199,1.757
2019-07-19,-0.205,1.821
2019-07-22,-0.206,1.813
2019-07-23,-0.208,1.838
2019-07-24,-0.209,1.819
2019-07-25,-0.213,1.866
2019-07-26,-0.215,1.854
2019-07-29,-0.212,1.861
2019-07-30,-0.215,1.847
2019-07-31,-0.21,1.873
2019-08-01,-0.19,1.735
2019-08-02,-0.209,1.713
2019-08-05,-0.218,1.575
2019-08-06,-0.224,1.586
2019-08-07,-0.233,1.608
2019-08-08,-0.241,1.62
2019-08-09,-0.273,1.649
2019-08-12,,1.586
2019-08-13,-0.288,1.669
2019-08-14,-0.275,1.578
2019-08-15,-0.283,1.5
2019-08-16,-0.279,1.478
2019-08-19,-0.283,1.546
2019-08-20,-0.299,1.513
2019-08-21,-0.307,1.576
2019-08-22,-0.309,1.613
2019-08-23,-0.299,1.534
2019-08-26,-0.32,1.54
2019-08-27,-0.301,1.523
2019-08-28,-0.309,1.503
2019-08-29,-0.315,1.522
2019-08-30,-0.308,1.507
2019-09-02,-0.302,
2019-09-03,-0.297,1.453
2019-09-04,-0.302,1.433
2019-09-05,-0.292,1.528
2019-09-06,-0.303,1.543
2019-09-09,-0.314,1.594
2019-09-10,-0.295,1.678
2019-09-11,-0.275,1.675
2019-09-12,-0.284,1.72
2019-09-13,-0.249,1.802
2019-09-16,,1.761
2019-09-17,-0.253,1.728
2019-09-18,-0.275,1.764
2019-09-19,-0.299,1.74
2019-09-20,-0.303,1.686
2019-09-23,,1.683
2019-09-24,-0.324,1.628
2019-09-25,-0.344,1.681
2019-09-26,-0.333,1.657
2019-09-27,-0.325,1.633
2019-09-30,-0.324,1.624
2019-10-01,-0.291,1.547
2019-10-02,-0.31,1.479
2019-10-03,-0.328,1.391
2019-10-04,-0.337,1.407
2019-10-07,-0.336,1.464
2019-10-08,-0.324,1.422
2019-10-09,-0.317,1.467
2019-10-10,-0.313,1.544
2019-10-11,-0.299,1.595
2019-10-15,-0.284,1.62
2019-10-16,-0.268,1.585
2019-10-17,-0.254,1.602
2019-10-18,-0.241,1.576
2019-10-21,-0.244,1.622
2019-10-22,,1.596
2019-10-23,-0.254,1.584
2019-10-24,-0.251,1.579
2019-10-25,-0.237,1.621
2019-10-28,-0.215,1.645
2019-10-29,-0.208,1.645
2019-10-30,-0.219,1.6
2019-10-31,-0.237,1.527
2019-11-01,-0.27,1.554
2019-11-04,,1.584
2019-11-05,-0.241,1.628
2019-11-06,-0.195,1.611
2019-11-07,-0.182,1.67
2019-11-08,-0.174,1.677
2019-11-11,-0.197,
2019-11-12,-0.167,1.663
2019-11-13,-0.193,1.639
2019-11-14,-0.202,1.594
2019-11-15,-0.201,1.611
2019-11-18,-0.207,1.6
2019-11-19,-0.208,1.597
2019-11-20,-0.215,1.578
2019-11-21,-0.198,1.607
2019-11-22,-0.189,1.629
2019-11-25,-0.194,1.615
2019-11-26,-0.193,1.584
2019-11-27,-0.201,1.627
2019-11-28,-0.187,
2019-11-29,-0.177,1.614
2019-12-02,-0.164,1.603
2019-12-03,-0.158,1.54
2019-12-04,-0.162,1.575
2019-12-05,-0.158,1.594
2019-12-06,-0.142,1.617
2019-12-09,-0.131,1.615
2019-12-10,-0.123,1.653
2019-12-11,-0.121,1.616
2019-12-12,-0.134,1.66
2019-12-13,-0.134,1.607
2019-12-16,-0.13,1.629
2019-12-17,-0.12,1.624
2019-12-18,-0.125,1.631
2019-12-19,-0.111,1.629
2019-12-20,-0.103,1.63
2019-12-23,-0.102,1.654
2019-12-24,-0.1,1.623
2019-12-25,-0.116,
2019-12-26,-0.12,1.633
2019-12-27,-0.128,1.584
2019-12-30,-0.134,1.568
2019-12-31,,1.571
2020-01-02,,1.57
2020-01-03,,1.528
2020-01-06,-0.156,1.546
2020-01-07,-0.124,1.542
2020-01-08,-0.128,1.584
2020-01-09,-0.133,1.58
2020-01-10,-0.141,1.571
2020-01-13,,1.586
2020-01-14,-0.128,1.572
2020-01-15,-0.127,1.555
2020-01-16,-0.13,1.567
2020-01-17,-0.136,1.56
2020-01-20,-0.129,
2020-01-21,-0.132,1.532
2020-01-22,-0.127,1.529
2020-01-23,-0.132,1.515
2020-01-24,-0.132,1.496
2020-01-27,-0.144,1.443
2020-01-28,-0.135,1.465
2020-01-29,-0.138,1.416
2020-01-30,-0.151,1.415
2020-01-31,-0.156,1.316
2020-02-03,-0.15,1.355
2020-02-04,-0.156,1.412
2020-02-05,-0.144,1.444
2020-02-06,-0.134,1.446
2020-02-07,-0.151,1.403
2020-02-10,-0.16,1.395
2020-02-11,,1.424
2020-02-12,-0.155,1.445
2020-02-13,-0.157,1.446
2020-02-14,-0.14,1.43
2020-02-17,-0.143,
2020-02-18,-0.159,1.414
2020-02-19,-0.16,1.424
2020-02-20,-0.157,1.391
2020-02-21,-0.167,1.356
2020-02-24,,1.251
2020-02-25,-0.2,1.226
2020-02-26,-0.201,1.167
2020-02-27,-0.208,1.062
2020-02-28,-0.259,0.915
2020-03-02,-0.253,0.905
2020-03-03,-0.245,0.702
2020-03-04,-0.27,0.696
2020-03-05,-0.256,0.599
2020-03-06,-0.289,0.511
2020-03-09,-0.322,0.384
2020-03-10,-0.251,0.538
2020-03-11,-0.228,0.523
2020-03-12,-0.226,0.484
2020-03-13,-0.211,0.494
2020-03-16,-0.194,0.363
2020-03-17,-0.191,0.498
2020-03-18,-0.17,0.537
2020-03-19,-0.186,0.455
2020-03-20,,0.315
2020-03-23,-0.216,0.317
2020-03-24,-0.231,0.376
2020-03-25,-0.245,0.333
2020-03-26,-0.245,0.297
2020-03-27,-0.179,0.245
2020-03-30,-0.187,0.23
2020-03-31,-0.15,0.248
2020-04-01,-0.137,0.209
2020-04-02,-0.123,0.227
2020-04-03,-0.141,0.231
2020-04-06,-0.13,0.265
2020-04-07,-0.119,0.263
2020-04-08,-0.125,0.253
2020-04-09,-0.159,0.226
2020-04-10,-0.181,
2020-04-13,-0.179,0.248
2020-04-14,-0.164,0.222
2020-04-15,-0.158,0.199
2020-04-16,-0.161,0.21
2020-04-17,-0.143,0.205
2020-04-20,-0.138,0.204
2020-04-21,-0.134,0.204
2020-04-22,-0.145,0.215
2020-04-23,-0.158,0.221
2020-04-24,-0.161,0.226
2020-04-27,-0.165,0.223
2020-04-28,-0.181,0.213
2020-04-29,,0.202
2020-04-30,-0.181,0.197
2020-05-01,-0.163,0.191
2020-05-04,,0.184
2020-05-05,,0.189
2020-05-06,,0.18
2020-05-07,-0.156,0.14
2020-05-08,-0.173,0.16
2020-05-11,-0.162,0.177
2020-05-12,-0.159,0.161
2020-05-13,-0.165,0.161
2020-05-14,-0.166,0.148
2020-05-15,-0.164,0.147
2020-05-18,-0.17,0.18
2020-05-19,-0.164,0.166
2020-05-20,-0.168,0.165
2020-05-21,-0.167,0.168
2020-05-22,-0.183,0.17
2020-05-25,-0.161,
2020-05-26,-0.164,0.173
2020-05-27,-0.156,0.183
2020-05-28,-0.164,0.173
2020-05-29,-0.163,0.163
2020-06-01,-0.147,0.158
2020-06-02,-0.163,0.164
2020-06-03,-0.159,0.191
2020-06-04,-0.157,0.196
2020-06-05,-0.144,0.209
2020-06-08,-0.15,0.227
2020-06-09,-0.156,0.204
2020-06-10,-0.154,0.17
2020-06-11,-0.156,0.2
2020-06-12,-0.156,0.194
2020-06-15,-0.168,0.191
2020-06-16,-0.162,0.201
2020-06-17,-0.159,0.197
2020-06-18,-0.158,0.195
2020-06-19,-0.159,0.189
2020-06-22,-0.153,0.193
2020-06-23,-0.15,0.189
2020-06-24,-0.152,0.189
2020-06-25,-0.149,0.188
2020-06-26,-0.146,0.167
2020-06-29,-0.143,0.15
2020-06-30,-0.147,0.15
2020-07-01,-0.142,0.163
2020-07-02,-0.134,0.154
2020-07-03,-0.144,
2020-07-06,-0.14,0.159
2020-07-07,-0.135,0.159
2020-07-08,-0.139,0.161
2020-07-09,-0.14,0.153
2020-07-10,-0.137,0.156
2020-07-13,-0.138,0.154
2020-07-14,-0.143,0.159
2020-07-15,-0.149,0.156
2020-07-16,-0.15,0.147
2020-07-17,-0.149,0.146
2020-07-20,-0.142,0.149
2020-07-21,-0.143,0.142
2020-07-22,-0.139,0.151
2020-07-23,,0.153
2020-07-24,,0.148
2020-07-27,-0.137,0.152
2020-07-28,-0.136,0.141
2020-07-29,-0.135,0.133
2020-07-30,-0.141,0.119
2020-07-31,-0.141,0.107
2020-08-03,-0.135,0.111
2020-08-04,-0.136,0.109
2020-08-05,-0.136,0.118
2020-08-06,-0.129,0.117
2020-08-07,-0.14,0.13
2020-08-10,,0.132
2020-08-11,-0.121,0.151
2020-08-12,-0.119,0.162
2020-08-13,-0.128,0.164
2020-08-14,-0.13,0.146
2020-08-17,-0.123,0.152
2020-08-18,-0.128,0.144
2020-08-19,-0.126,0.141
2020-08-20,-0.119,0.144
2020-08-21,-0.118,0.144
2020-08-24,-0.121,0.153
2020-08-25,-0.118,0.151
2020-08-26,-0.115,0.151
2020-08-27,-0.127,0.159
2020-08-28,-0.113,0.128
2020-08-31,-0.113,0.132
2020-09-01,-0.117,0.133
2020-09-02,-0.121,0.134
2020-09-03,-0.126,0.128
2020-09-04,-0.13,0.145
2020-09-07,-0.133,
2020-09-08,-0.133,0.143
2020-09-09,-0.133,0.148
2020-09-10,-0.132,0.14
2020-09-11,-0.14,0.129
2020-09-14,-0.144,0.138
2020-09-15,-0.144,0.141
2020-09-16,-0.144,0.139
2020-09-17,-0.143,0.137
2020-09-18,-0.147,0.14
2020-09-21,,0.139
2020-09-22,,0.136
2020-09-23,-0.156,0.141
2020-09-24,-0.152,0.134
2020-09-25,-0.157,0.131
2020-09-28,-0.151,0.126
2020-09-29,-0.151,0.125
2020-09-30,-0.135,0.129
2020-10-01,-0.127,0.129
2020-10-02,-0.135,0.132
2020-10-05,-0.134,0.148
2020-10-06,-0.125,0.149
2020-10-07,-0.125,0.154
2020-10-08,-0.122,0.152
2020-10-09,-0.129,0.156
2020-10-12,-0.138,
2020-10-13,-0.137,0.14
2020-10-14,-0.137,0.141
2020-10-15,-0.139,0.14
2020-10-16,-0.141,0.144
2020-10-19,-0.141,0.148
2020-10-20,-0.142,0.144
2020-10-21,-0.136,0.149
2020-10-22,-0.139,0.154
2020-10-23,-0.133,0.156
2020-10-26,-0.137,0.15
2020-10-27,-0.139,0.146
2020-10-28,-0.129,0.149
2020-10-29,-0.13,0.15
2020-10-30,-0.127,0.155
2020-11-02,-0.126,0.157
2020-11-03,,0.169
2020-11-04,-0.128,0.147
2020-11-05,-0.137,0.146
2020-11-06,-0.148,0.154
2020-11-09,-0.146,0.174
2020-11-10,-0.137,0.183
2020-11-11,-0.137,
2020-11-12,-0.143,0.178
2020-11-13,-0.146,0.181
2020-11-16,-0.149,0.178
2020-11-17,-0.15,0.17
2020-11-18,-0.151,0.175
2020-11-19,-0.147,0.163
2020-11-20,-0.152,0.159
2020-11-23,,0.162
2020-11-24,-0.148,0.162
2020-11-25,-0.151,0.16
2020-11-26,-0.152,
2020-11-27,-0.146,0.153
2020-11-30,-0.127,0.149
2020-12-01,-0.135,0.168
2020-12-02,-0.136,0.16
2020-12-03,-0.131,0.152
2020-12-04,-0.136,0.152
2020-12-07,-0.138,0.143
2020-12-08,-0.139,0.153
2020-12-09,-0.138,0.151
2020-12-10,-0.146,0.14
2020-12-11,-0.145,0.119
2020-12-14,-0.147,0.116
2020-12-15,-0.147,0.116
2020-12-16,-0.141,0.118
2020-12-17,-0.134,0.123
2020-12-18,-0.14,0.122
2020-12-21,-0.147,0.123
2020-12-22,-0.143,0.117
2020-12-23,-0.144,0.121
2020-12-24,-0.145,0.121
2020-12-25,-0.133,
2020-12-28,-0.135,0.122
2020-12-29,-0.127,0.128
2020-12-30,-0.131,0.124
2020-12-31,,0.122
2021-01-04,-0.132,0.115
2021-01-05,-0.132,0.123
2021-01-06,-0.126,0.139
2021-01-07,-0.125,0.14
2021-01-08,-0.127,0.136
2021-01-11,,0.147
2021-01-12,-0.13,0.146
2021-01-13,-0.127,0.145
2021-01-14,-0.131,0.141
2021-01-15,-0.126,0.135
2021-01-18,-0.133,
2021-01-19,-0.134,0.132
2021-01-20,-0.138,0.128
2021-01-21,-0.14,0.123
2021-01-22,-0.139,0.123
2021-01-25,-0.145,0.117
2021-01-26,-0.138,0.122
2021-01-27,-0.135,0.12
2021-01-28,-0.132,0.119
2021-01-29,-0.129,0.111
2021-02-01,-0.128,0.111
2021-02-02,-0.125,0.114
2021-02-03,-0.129,0.118
2021-02-04,-0.133,0.113
2021-02-05,-0.133,0.104
2021-02-08,-0.131,0.112
2021-02-09,-0.131,0.117
2021-02-10,-0.123,0.108
2021-02-11,,0.11
2021-02-12,-0.134,0.111
2021-02-15,-0.128,
2021-02-16,-0.131,0.121
2021-02-17,-0.123,0.106
2021-02-18,-0.125,0.107
2021-02-19,-0.12,0.108
2021-02-22,-0.119,0.113
2021-02-23,,0.113
2021-02-24,-0.116,0.125
2021-02-25,-0.104,0.175
2021-02-26,-0.123,0.13
2021-03-01,-0.118,0.121
2021-03-02,-0.126,0.123
2021-03-03,-0.119,0.143
2021-03-04,-0.122,0.146
2021-03-05,-0.134,0.14
2021-03-08,-0.118,0.165
2021-03-09,-0.121,0.162
2021-03-10,-0.12,0.155
2021-03-11,-0.124,0.142
2021-03-12,-0.13,0.149
2021-03-15,-0.142,0.153
2021-03-16,-0.146,0.151
2021-03-17,-0.143,0.134
2021-03-18,-0.143,0.156
2021-03-19,-0.142,0.151
2021-03-22,-0.144,0.149
2021-03-23,-0.14,0.146
2021-03-24,-0.143,0.148
2021-03-25,-0.129,0.14
2021-03-26,-0.139,0.141
2021-03-29,-0.144,0.143
2021-03-30,-0.145,0.148
2021-03-31,-0.13,0.162
2021-04-01,-0.124,0.161
2021-04-02,-0.12,
2021-04-05,-0.124,0.167
2021-04-06,-0.121,0.158
2021-04-07,-0.125,0.154
2021-04-08,-0.132,0.15
2021-04-09,-0.127,0.156
2021-04-12,-0.129,0.169
2021-04-13,-0.133,0.16
2021-04-14,-0.133,0.162
2021-04-15,-0.135,0.161
2021-04-16,-0.136,0.162
2021-04-19,-0.135,0.159
2021-04-20,-0.132,0.15
2021-04-21,-0.134,0.148
2021-04-22,-0.134,0.149
2021-04-23,-0.133,0.158
2021-04-26,-0.131,0.169
2021-04-27,-0.133,0.181
2021-04-28,-0.135,0.165
2021-04-29,,0.164
2021-04-30,-0.128,0.161
2021-05-03,,0.161
2021-05-04,,0.16
2021-05-05,,0.153
2021-05-06,-0.126,0.156
2021-05-07,-0.134,0.146
2021-05-10,-0.132,0.155
2021-05-11,-0.134,0.16
2021-05-12,-0.13,0.165
2021-05-13,-0.129,0.155
2021-05-14,-0.132,0.148
2021-05-17,-0.132,0.155
2021-05-18,-0.133,0.151
2021-05-19,-0.13,0.158
2021-05-20,-0.131,0.146
2021-05-21,-0.129,0.154
2021-05-24,-0.131,0.151
2021-05-25,-0.131,0.142
2021-05-26,-0.132,0.149
2021-05-27,-0.136,0.146
2021-05-28,-0.134,0.143
2021-05-31,-0.133,
2021-06-01,-0.126,0.148
2021-06-02,-0.127,0.146
2021-06-03,-0.126,0.157
2021-06-04,-0.126,0.148
2021-06-07,-0.125,0.156
2021-06-08,-0.124,0.154
2021-06-09,-0.124,0.156
2021-06-10,-0.128,0.146
2021-06-11,-0.129,0.148
2021-06-14,-0.128,0.159
2021-06-15,-0.128,0.164
2021-06-16,-0.126,0.208
2021-06-17,-0.126,0.211
2021-06-18,-0.124,0.255
2021-06-21,-0.118,0.256
2021-06-22,-0.114,0.23
2021-06-23,-0.114,0.263
2021-06-24,-0.114,0.269
2021-06-25,-0.119,0.267
2021-06-28,-0.117,0.255
2021-06-29,-0.115,0.251
2021-06-30,-0.117,0.25
2021-07-01,-0.119,0.255
2021-07-02,-0.119,0.235
2021-07-05,-0.12,
2021-07-06,-0.114,0.22
2021-07-07,-0.117,0.216
2021-07-08,-0.12,0.195
2021-07-09,-0.119,0.215
2021-07-12,-0.12,0.228
2021-07-13,-0.126,0.254
2021-07-14,-0.129,0.224
2021-07-15,-0.13,0.225
2021-07-16,-0.13,0.223
2021-07-19,-0.134,0.217
2021-07-20,-0.135,0.202
2021-07-21,-0.133,0.209
2021-07-22,,0.201
2021-07-23,,0.199
2021-07-26,-0.135,0.195
2021-07-27,-0.133,0.206
2021-07-28,-0.132,0.203
2021-07-29,-0.133,0.206
2021-07-30,-0.128,0.186
2021-08-02,-0.128,0.173
2021-08-03,-0.129,0.171
2021-08-04,-0.134,0.182
2021-08-05,-0.136,0.2
2021-08-06,-0.133,0.21
2021-08-09,,0.221
2021-08-10,-0.132,0.239
2021-08-11,-0.13,0.22
2021-08-12,-0.126,0.224
2021-08-13,-0.131,0.209
2021-08-16,-0.137,0.211
2021-08-17,-0.144,0.215
2021-08-18,-0.147,0.216
2021-08-19,-0.145,0.221
2021-08-20,-0.14,0.226
2021-08-23,-0.134,0.225
